player_id,fixture_id,season_id,team_id,minutes_played,starter_flag
126943,124896,777,11,37,0
9576,124897,777,9,16,0
13796,124897,777,9,90,1
13797,124897,777,9,16,0
14608,124897,777,9,90,1
14807,124897,777,9,73,1
14897,124897,777,9,73,1
19731,124897,777,9,90,1
33124,124897,777,9,8,0
33162,124897,777,9,90,1
50151,124897,777,9,81,1
50643,124897,777,9,16,0
63289,124897,777,9,73,1
63634,124897,777,9,90,1
75543,124897,777,9,81,1
116888,124897,777,9,90,1
14238,124897,777,15,31,0
15259,124897,777,15,87,1
15340,124897,777,15,31,0
16035,124897,777,15,90,1
16723,124897,777,15,90,1
23811,124897,777,15,90,1
50623,124897,777,15,90,1
51593,124897,777,15,90,1
67510,124897,777,15,2,0
70249,124897,777,15,90,1
98300,124897,777,15,31,0
108816,124897,777,15,58,1
115172,124897,777,15,58,1
139648,124897,777,15,90,1
304123,124897,777,15,58,1
7975,124898,777,1,90,1
15202,124898,777,1,90,1
19778,124898,777,1,90,1
20486,124898,777,1,90,1
21584,124898,777,1,87,1
49481,124898,777,1,90,1
50234,124898,777,1,90,1
64523,124898,777,1,90,1
66204,124898,777,1,90,1
67776,124898,777,1,90,1
69914,124898,777,1,90,1
119476,124898,777,1,2,0
10394,124898,777,29,63,1
12136,124898,777,29,90,1
19864,124898,777,29,90,1
25408,124898,777,29,86,1
51199,124898,777,29,90,1
52989,124898,777,29,62,1
63733,124898,777,29,90,1
67784,124898,777,29,27,0
75692,124898,777,29,90,1
118633,124898,777,29,26,0
122126,124898,777,29,90,1
124944,124898,777,29,90,1
126317,124898,777,29,26,0
126920,124898,777,29,3,0
138104,124898,777,29,63,1
4608,124899,777,12,90,1
5793,124899,777,12,71,1
9566,124899,777,12,71,1
14580,124899,777,12,18,0
20226,124899,777,12,90,1
23396,124899,777,12,90,1
24252,124899,777,12,10,0
33245,124899,777,12,57,1
51202,124899,777,12,71,1
66036,124899,777,12,32,0
66360,124899,777,12,90,1
67910,124899,777,12,90,1
69176,124899,777,12,90,1
118031,124899,777,12,18,0
118591,124899,777,12,18,0
146567,124899,777,12,79,1
19858,124899,777,21,78,1
22802,124899,777,21,11,0
23764,124899,777,21,90,1
24630,124899,777,21,90,1
25892,124899,777,21,2,0
32229,124899,777,21,66,1
49374,124899,777,21,90,1
51185,124899,777,21,45,1
66635,124899,777,21,87,1
69274,124899,777,21,78,1
71923,124899,777,21,90,1
75582,124899,777,21,90,1
76614,124899,777,21,11,0
117318,124899,777,21,90,1
118579,124899,777,21,45,0
126824,124899,777,21,23,0
5748,124900,777,25,90,1
8454,124900,777,25,70,1
8868,124900,777,25,90,1
13522,124900,777,25,90,1
13815,124900,777,25,7,0
14164,124900,777,25,90,1
21912,124900,777,25,7,0
25183,124900,777,25,28,0
55776,124900,777,25,82,1
63656,124900,777,25,90,1
65961,124900,777,25,82,1
66560,124900,777,25,61,1
119072,124900,777,25,90,1
122005,124900,777,25,19,0
145347,124900,777,25,90,1
3955,124900,777,43,90,1
6451,124900,777,43,90,1
10539,124900,777,43,90,1
13559,124900,777,43,90,1
15139,124900,777,43,9,0
19831,124900,777,43,23,0
31442,124900,777,43,19,0
50460,124900,777,43,80,1
63851,124900,777,43,90,1
68593,124900,777,43,19,0
74960,124900,777,43,70,1
74964,124900,777,43,66,1
75735,124900,777,43,70,1
124531,124900,777,43,90,1
127393,124900,777,43,80,1
137462,124900,777,43,9,0
7975,124901,777,1,90,1
15202,124901,777,1,90,1
19778,124901,777,1,87,1
20486,124901,777,1,77,1
21584,124901,777,1,90,1
49481,124901,777,1,90,1
64523,124901,777,1,90,1
66204,124901,777,1,90,1
67407,124901,777,1,12,0
67776,124901,777,1,90,1
69914,124901,777,1,90,1
114564,124901,777,1,1,0
114566,124901,777,1,2,0
118077,124901,777,1,87,1
119476,124901,777,1,2,0
19858,124901,777,21,90,1
22802,124901,777,21,65,1
23764,124901,777,21,77,1
24630,124901,777,21,90,1
25892,124901,777,21,45,1
32229,124901,777,21,12,0
49374,124901,777,21,12,0
51185,124901,777,21,24,0
51364,124901,777,21,77,1
66635,124901,777,21,90,1
69274,124901,777,21,45,0
71923,124901,777,21,90,1
75582,124901,777,21,90,1
117318,124901,777,21,24,0
118579,124901,777,21,65,1
126824,124901,777,21,90,1
5748,124902,777,25,90,1
8454,124902,777,25,51,1
8868,124902,777,25,90,1
13522,124902,777,25,90,1
13815,124902,777,25,45,0
14164,124902,777,25,90,1
21912,124902,777,25,90,1
25183,124902,777,25,38,0
42569,124902,777,25,16,0
63656,124902,777,25,90,1
66560,124902,777,25,90,1
119072,124902,777,25,73,1
145347,124902,777,25,90,1
146354,124902,777,25,45,1
3512,124902,777,127,4,0
10766,124902,777,127,90,1
13706,124902,777,127,60,1
14846,124902,777,127,90,1
15572,124902,777,127,45,0
16582,124902,777,127,10,0
33032,124902,777,127,90,1
42894,124902,777,127,79,1
54989,124902,777,127,90,1
74965,124902,777,127,90,1
74976,124902,777,127,45,1
118080,124902,777,127,29,0
119381,124902,777,127,45,0
132285,124902,777,127,45,1
134403,124902,777,127,90,1
137832,124902,777,127,85,1
3712,124903,777,130,90,1
14723,124903,777,130,90,1
20113,124903,777,130,79,1
23194,124903,777,130,10,0
24369,124903,777,130,25,0
24659,124903,777,130,90,1
49726,124903,777,130,10,0
49731,124903,777,130,79,1
65987,124903,777,130,90,1
115166,124903,777,130,10,0
124052,124903,777,130,90,1
127594,124903,777,130,90,1
128891,124903,777,130,79,1
133460,124903,777,130,90,1
133890,124903,777,130,64,1
3452,124903,777,131,90,1
4874,124903,777,131,1,0
8163,124903,777,131,45,0
20505,124903,777,131,45,1
50727,124903,777,131,90,1
51830,124903,777,131,88,1
67928,124903,777,131,45,0
72239,124903,777,131,90,1
75709,124903,777,131,90,1
76090,124903,777,131,90,1
112739,124903,777,131,20,0
124396,124903,777,131,45,1
134176,124903,777,131,1,0
134333,124903,777,131,90,1
136175,124903,777,131,88,1
143240,124903,777,131,69,1
13549,124904,777,4,90,1
14538,124904,777,4,90,1
14571,124904,777,4,45,1
14575,124904,777,4,90,1
21998,124904,777,4,90,1
27277,124904,777,4,90,1
51813,124904,777,4,66,1
53612,124904,777,4,45,0
63741,124904,777,4,90,1
68583,124904,777,4,90,1
68827,124904,777,4,23,0
72371,124904,777,4,75,1
130068,124904,777,4,14,0
133245,124904,777,4,90,1
3955,124904,777,43,90,1
6451,124904,777,43,90,1
8127,124904,777,43,6,0
10539,124904,777,43,90,1
13559,124904,777,43,90,1
19831,124904,777,43,14,0
31442,124904,777,43,18,0
50460,124904,777,43,71,1
63851,124904,777,43,83,1
64282,124904,777,43,18,0
68593,124904,777,43,18,0
74960,124904,777,43,71,1
74964,124904,777,43,75,1
75735,124904,777,43,71,1
124531,124904,777,43,90,1
127393,124904,777,43,90,1
10394,124905,777,29,63,1
12136,124905,777,29,90,1
19864,124905,777,29,90,1
25408,124905,777,29,90,1
51199,124905,777,29,90,1
52989,124905,777,29,63,1
63733,124905,777,29,90,1
67784,124905,777,29,26,0
75692,124905,777,29,90,1
118633,124905,777,29,26,0
122126,124905,777,29,89,1
124944,124905,777,29,90,1
126317,124905,777,29,1,0
126920,124905,777,29,1,0
138104,124905,777,29,89,1
4717,124905,777,34,88,1
4818,124905,777,34,1,0
4880,124905,777,34,90,1
4985,124905,777,34,90,1
6712,124905,777,34,1,0
11071,124905,777,34,90,1
13961,124905,777,34,90,1
14445,124905,777,34,26,0
14656,124905,777,34,90,1
21614,124905,777,34,90,1
23793,124905,777,34,90,1
26151,124905,777,34,90,1
53063,124905,777,34,26,0
121610,124905,777,34,63,1
128976,124905,777,34,63,1
4115,124906,777,2,22,0
4245,124906,777,2,90,1
5758,124906,777,2,45,1
5865,124906,777,2,83,1
8658,124906,777,2,67,1
13274,124906,777,2,90,1
13344,124906,777,2,90,1
14456,124906,777,2,45,0
14801,124906,777,2,22,0
21529,124906,777,2,90,1
23968,124906,777,2,90,1
25067,124906,777,2,90,1
26408,124906,777,2,45,1
51223,124906,777,2,45,0
51423,124906,777,2,67,1
107846,124906,777,2,6,0
9576,124906,777,9,19,0
13796,124906,777,9,90,1
13797,124906,777,9,19,0
14608,124906,777,9,90,1
14807,124906,777,9,70,1
14897,124906,777,9,90,1
19731,124906,777,9,90,1
33124,124906,777,9,90,1
33162,124906,777,9,79,1
50643,124906,777,9,10,0
63289,124906,777,9,79,1
63634,124906,777,9,90,1
68676,124906,777,9,10,0
75543,124906,777,9,90,1
116888,124906,777,9,22,1
126426,124906,777,9,47,0
5140,124907,777,10,90,1
5178,124907,777,10,90,1
10458,124907,777,10,22,0
15802,124907,777,10,22,0
20559,124907,777,10,90,1
21737,124907,777,10,67,1
23593,124907,777,10,54,1
23815,124907,777,10,77,1
32894,124907,777,10,90,1
33231,124907,777,10,90,1
49909,124907,777,10,90,1
63633,124907,777,10,90,1
81542,124907,777,10,35,0
116665,124907,777,10,67,1
134796,124907,777,10,12,0
14238,124907,777,15,4,0
15259,124907,777,15,90,1
16035,124907,777,15,90,1
16723,124907,777,15,90,1
23702,124907,777,15,4,0
23811,124907,777,15,90,1
50623,124907,777,15,85,1
51593,124907,777,15,90,1
70249,124907,777,15,90,1
98300,124907,777,15,29,0
108816,124907,777,15,90,1
115172,124907,777,15,60,1
139648,124907,777,15,90,1
304123,124907,777,15,85,1
3600,124908,777,7,9,1
4260,124908,777,7,87,1
4333,124908,777,7,90,1
4640,124908,777,7,90,1
8143,124908,777,7,90,1
12582,124908,777,7,12,1
14706,124908,777,7,87,1
23841,124908,777,7,90,1
24797,124908,777,7,3,0
24983,124908,777,7,90,1
31936,124908,777,7,80,1
66538,124908,777,7,9,0
112589,124908,777,7,80,0
126789,124908,777,7,9,0
133612,124908,777,7,2,0
143922,124908,777,7,80,1
4608,124908,777,12,90,1
5793,124908,777,12,57,1
14580,124908,777,12,45,0
20226,124908,777,12,90,1
23396,124908,777,12,90,1
24252,124908,777,12,32,0
33245,124908,777,12,45,1
50848,124908,777,12,90,1
66360,124908,777,12,90,1
67910,124908,777,12,90,1
69176,124908,777,12,90,1
108936,124908,777,12,32,0
118591,124908,777,12,90,1
146567,124908,777,12,57,1
5067,124909,777,11,76,1
14805,124909,777,11,86,1
16431,124909,777,11,90,1
22857,124909,777,11,90,1
26335,124909,777,11,13,0
54156,124909,777,11,75,1
65970,124909,777,11,90,1
66657,124909,777,11,13,0
67178,124909,777,11,90,1
67849,124909,777,11,90,1
68150,124909,777,11,76,1
76204,124909,777,11,90,1
76216,124909,777,11,3,0
112948,124909,777,11,90,1
126943,124909,777,11,14,0
5220,124909,777,23,90,1
9662,124909,777,23,90,1
10079,124909,777,23,90,1
14446,124909,777,23,5,0
14716,124909,777,23,84,1
20607,124909,777,23,90,1
49259,124909,777,23,5,0
49495,124909,777,23,90,1
49908,124909,777,23,13,0
71623,124909,777,23,90,1
74761,124909,777,23,90,1
108922,124909,777,23,76,1
115256,124909,777,23,84,1
124462,124909,777,23,90,1
8589,124910,777,6,1,0
13988,124910,777,6,90,1
14451,124910,777,6,30,0
14569,124910,777,6,90,1
20874,124910,777,6,59,1
24334,124910,777,6,90,1
37776,124910,777,6,9,0
49759,124910,777,6,80,1
49796,124910,777,6,90,1
50842,124910,777,6,82,1
69595,124910,777,6,90,1
76104,124910,777,6,90,1
76353,124910,777,6,90,1
109117,124910,777,6,80,1
138981,124910,777,6,9,0
147312,124910,777,6,7,0
4331,124910,777,38,90,1
20337,124910,777,38,24,0
35670,124910,777,38,90,1
66692,124910,777,38,2,0
76310,124910,777,38,65,1
92635,124910,777,38,90,1
108877,124910,777,38,74,1
110203,124910,777,38,90,1
111988,124910,777,38,90,1
115371,124910,777,38,65,1
126108,124910,777,38,24,0
133679,124910,777,38,90,1
136815,124910,777,38,87,1
143214,124910,777,38,90,1
143218,124910,777,38,15,0
4115,124911,777,2,12,0
4245,124911,777,2,90,1
5758,124911,777,2,90,1
5865,124911,777,2,74,1
8658,124911,777,2,36,0
13274,124911,777,2,90,1
13344,124911,777,2,90,1
14456,124911,777,2,74,1
14801,124911,777,2,2,0
21529,124911,777,2,90,1
23968,124911,777,2,90,1
25067,124911,777,2,87,1
26408,124911,777,2,53,1
51423,124911,777,2,90,1
107846,124911,777,2,2,0
108096,124911,777,2,15,0
4331,124911,777,38,90,1
35670,124911,777,38,90,1
66692,124911,777,38,13,0
69766,124911,777,38,21,0
92635,124911,777,38,90,1
110203,124911,777,38,90,1
111988,124911,777,38,90,1
115114,124911,777,38,76,1
115371,124911,777,38,2,0
126108,124911,777,38,68,1
133679,124911,777,38,90,1
136815,124911,777,38,76,1
143214,124911,777,38,90,1
143218,124911,777,38,87,1
145492,124911,777,38,13,0
3955,124912,777,43,90,1
6451,124912,777,43,90,1
8127,124912,777,43,15,0
10539,124912,777,43,80,1
13559,124912,777,43,90,1
19831,124912,777,43,15,0
31442,124912,777,43,9,0
50460,124912,777,43,15,0
63851,124912,777,43,74,1
64282,124912,777,43,74,1
68593,124912,777,43,59,1
74960,124912,777,43,30,0
74964,124912,777,43,74,1
75735,124912,777,43,90,1
124531,124912,777,43,90,1
127393,124912,777,43,90,1
3712,124912,777,130,90,1
10947,124912,777,130,16,0
14450,124912,777,130,15,0
14723,124912,777,130,90,1
24369,124912,777,130,1,0
24659,124912,777,130,90,1
49726,124912,777,130,84,1
49731,124912,777,130,90,1
65987,124912,777,130,90,1
115166,124912,777,130,73,1
124052,124912,777,130,90,1
127594,124912,777,130,74,1
128891,124912,777,130,5,0
133460,124912,777,130,90,1
133890,124912,777,130,90,1
7975,124913,777,1,90,1
11419,124913,777,1,33,0
15202,124913,777,1,90,1
19778,124913,777,1,90,1
21584,124913,777,1,71,1
32728,124913,777,1,18,0
49481,124913,777,1,90,1
64523,124913,777,1,56,1
66104,124913,777,1,56,1
67407,124913,777,1,33,0
67776,124913,777,1,90,1
69914,124913,777,1,45,1
114564,124913,777,1,45,0
118077,124913,777,1,90,1
119476,124913,777,1,90,1
14538,124913,777,4,90,1
14571,124913,777,4,90,1
14575,124913,777,4,90,1
21998,124913,777,4,90,1
27277,124913,777,4,90,1
51813,124913,777,4,35,0
63741,124913,777,4,90,1
66284,124913,777,4,90,1
68827,124913,777,4,90,1
68987,124913,777,4,45,0
72371,124913,777,4,54,1
112203,124913,777,4,37,1
304474,124913,777,4,45,1
8589,124914,777,6,12,0
13988,124914,777,6,90,1
14451,124914,777,6,52,0
14569,124914,777,6,90,1
20874,124914,777,6,90,1
24334,124914,777,6,84,1
37776,124914,777,6,5,0
49759,124914,777,6,84,1
49796,124914,777,6,37,1
50842,124914,777,6,90,1
69595,124914,777,6,77,1
76104,124914,777,6,90,1
76353,124914,777,6,90,1
109117,124914,777,6,77,1
138981,124914,777,6,5,0
146391,124914,777,6,12,0
4608,124914,777,12,81,1
5793,124914,777,12,90,1
14580,124914,777,12,90,1
20226,124914,777,12,90,1
23396,124914,777,12,90,1
24252,124914,777,12,90,1
33245,124914,777,12,36,0
50848,124914,777,12,90,1
66360,124914,777,12,90,1
67191,124914,777,12,8,0
67910,124914,777,12,90,1
69176,124914,777,12,90,1
108936,124914,777,12,1,0
118591,124914,777,12,53,1
146567,124914,777,12,1,0
4260,124915,777,7,79,1
4333,124915,777,7,90,1
4640,124915,777,7,90,1
8143,124915,777,7,90,1
14706,124915,777,7,90,1
23841,124915,777,7,90,1
24797,124915,777,7,10,0
24983,124915,777,7,90,1
31936,124915,777,7,79,1
66538,124915,777,7,45,1
112589,124915,777,7,90,1
112917,124915,777,7,10,0
126789,124915,777,7,3,0
133612,124915,777,7,45,0
143922,124915,777,7,86,1
5220,124915,777,23,1,0
8707,124915,777,23,90,1
13703,124915,777,23,90,1
14446,124915,777,23,19,0
14716,124915,777,23,70,1
19888,124915,777,23,19,0
20607,124915,777,23,90,1
23747,124915,777,23,1,0
49259,124915,777,23,70,1
49495,124915,777,23,90,1
71623,124915,777,23,1,0
74761,124915,777,23,89,1
108922,124915,777,23,89,1
115256,124915,777,23,89,1
117647,124915,777,23,90,1
124462,124915,777,23,90,1
9576,124916,777,9,45,0
13515,124916,777,9,68,1
13796,124916,777,9,90,1
13797,124916,777,9,45,1
14608,124916,777,9,90,1
14807,124916,777,9,81,1
19731,124916,777,9,90,1
33124,124916,777,9,90,1
33162,124916,777,9,8,0
50151,124916,777,9,45,0
63289,124916,777,9,1,0
63634,124916,777,9,90,1
68676,124916,777,9,45,1
75543,124916,777,9,21,0
115255,124916,777,9,90,1
126426,124916,777,9,90,1
4505,124916,777,11,1,0
5067,124916,777,11,88,1
14805,124916,777,11,90,1
16431,124916,777,11,90,1
22857,124916,777,11,90,1
26335,124916,777,11,74,1
54156,124916,777,11,90,1
65970,124916,777,11,90,1
67178,124916,777,11,90,1
67849,124916,777,11,90,1
68150,124916,777,11,15,0
76204,124916,777,11,90,1
76216,124916,777,11,1,0
112948,124916,777,11,90,1
14238,124917,777,15,16,0
15259,124917,777,15,84,1
16035,124917,777,15,90,1
16723,124917,777,15,90,1
23702,124917,777,15,45,0
23811,124917,777,15,90,1
49270,124917,777,15,5,0
50623,124917,777,15,45,1
51593,124917,777,15,90,1
67510,124917,777,15,90,1
68219,124917,777,15,15,0
70249,124917,777,15,90,1
98300,124917,777,15,45,0
108816,124917,777,15,73,1
115172,124917,777,15,45,1
304123,124917,777,15,74,1
3452,124917,777,131,64,1
4874,124917,777,131,6,0
8163,124917,777,131,90,1
50727,124917,777,131,90,1
51830,124917,777,131,55,1
67928,124917,777,131,83,1
72239,124917,777,131,90,1
75709,124917,777,131,90,1
76090,124917,777,131,90,1
112739,124917,777,131,34,0
124396,124917,777,131,6,0
134176,124917,777,131,6,0
134333,124917,777,131,90,1
136175,124917,777,131,83,1
139930,124917,777,131,25,0
143240,124917,777,131,83,1
10394,124918,777,29,62,1
12136,124918,777,29,90,1
19864,124918,777,29,90,1
25408,124918,777,29,4,0
51199,124918,777,29,90,1
51610,124918,777,29,27,0
52989,124918,777,29,62,1
63733,124918,777,29,90,1
66659,124918,777,29,90,1
67784,124918,777,29,27,0
75692,124918,777,29,90,1
118633,124918,777,29,62,1
122126,124918,777,29,27,0
124944,124918,777,29,90,1
138104,124918,777,29,85,1
3512,124918,777,127,79,1
10766,124918,777,127,45,0
13706,124918,777,127,19,0
14846,124918,777,127,90,1
16582,124918,777,127,10,0
21519,124918,777,127,19,0
25474,124918,777,127,90,1
33032,124918,777,127,79,1
42894,124918,777,127,70,1
54989,124918,777,127,90,1
74965,124918,777,127,90,1
74976,124918,777,127,45,1
118080,124918,777,127,70,1
132285,124918,777,127,90,1
134403,124918,777,127,90,1
137832,124918,777,127,10,0
19858,124919,777,21,59,1
22802,124919,777,21,30,0
24630,124919,777,21,59,1
25892,124919,777,21,90,1
32229,124919,777,21,90,1
51185,124919,777,21,90,1
51364,124919,777,21,90,1
69274,124919,777,21,30,0
71923,124919,777,21,90,1
75582,124919,777,21,90,1
76614,124919,777,21,5,0
117318,124919,777,21,13,0
117596,124919,777,21,59,1
118579,124919,777,21,30,0
126824,124919,777,21,84,1
133603,124919,777,21,76,1
4717,124919,777,34,86,1
4880,124919,777,34,90,1
4985,124919,777,34,90,1
6712,124919,777,34,3,0
11071,124919,777,34,90,1
13961,124919,777,34,67,1
14445,124919,777,34,22,0
14656,124919,777,34,90,1
16044,124919,777,34,22,0
21614,124919,777,34,90,1
23793,124919,777,34,90,1
26151,124919,777,34,90,1
53063,124919,777,34,80,1
121610,124919,777,34,9,0
128976,124919,777,34,67,1
5140,124920,777,10,90,1
10458,124920,777,10,5,0
10651,124920,777,10,90,1
20559,124920,777,10,90,1
21737,124920,777,10,67,1
23593,124920,777,10,90,1
23815,124920,777,10,15,0
32894,124920,777,10,90,1
33231,124920,777,10,90,1
49909,124920,777,10,90,1
63633,124920,777,10,90,1
75382,124920,777,10,74,1
81542,124920,777,10,22,0
116665,124920,777,10,84,1
5748,124920,777,25,90,1
8454,124920,777,25,77,1
8868,124920,777,25,90,1
14164,124920,777,25,90,1
25183,124920,777,25,2,0
32638,124920,777,25,90,1
42569,124920,777,25,12,0
55776,124920,777,25,83,1
63656,124920,777,25,90,1
66560,124920,777,25,87,1
119072,124920,777,25,90,1
122005,124920,777,25,67,1
145347,124920,777,25,90,1
146354,124920,777,25,22,0
7975,124921,777,1,90,1
11419,124921,777,1,90,1
14548,124921,777,1,90,1
15202,124921,777,1,82,1
19778,124921,777,1,90,1
21584,124921,777,1,29,0
32728,124921,777,1,7,0
49481,124921,777,1,29,0
64523,124921,777,1,90,1
66104,124921,777,1,60,1
67407,124921,777,1,60,1
67776,124921,777,1,46,0
69914,124921,777,1,90,1
118077,124921,777,1,90,1
119476,124921,777,1,43,1
3712,124921,777,130,29,0
10947,124921,777,130,73,1
14723,124921,777,130,90,1
20113,124921,777,130,90,1
22043,124921,777,130,73,1
23194,124921,777,130,60,1
24369,124921,777,130,16,0
24659,124921,777,130,16,0
49726,124921,777,130,60,1
49731,124921,777,130,29,0
65987,124921,777,130,90,1
124052,124921,777,130,30,0
127594,124921,777,130,59,1
128891,124921,777,130,90,1
133460,124921,777,130,90,1
133890,124921,777,130,90,1
4260,124922,777,7,90,1
4640,124922,777,7,90,1
8143,124922,777,7,90,1
14706,124922,777,7,90,1
23841,124922,777,7,90,1
24797,124922,777,7,10,0
24983,124922,777,7,90,1
31936,124922,777,7,90,1
66538,124922,777,7,90,1
112589,124922,777,7,90,1
126789,124922,777,7,10,0
133612,124922,777,7,79,1
143922,124922,777,7,79,1
14846,124922,777,127,30,0
16582,124922,777,127,10,0
21519,124922,777,127,69,1
25474,124922,777,127,90,1
33032,124922,777,127,29,0
42894,124922,777,127,90,1
74965,124922,777,127,90,1
74976,124922,777,127,79,1
118080,124922,777,127,59,1
119381,124922,777,127,90,1
132285,124922,777,127,90,1
134403,124922,777,127,90,1
137832,124922,777,127,60,1
140546,124922,777,127,90,1
302305,124922,777,127,20,0
5758,124923,777,2,20,0
5865,124923,777,2,20,0
8658,124923,777,2,85,1
13274,124923,777,2,90,1
13344,124923,777,2,90,1
14456,124923,777,2,13,0
20473,124923,777,2,90,1
21529,124923,777,2,90,1
23968,124923,777,2,90,1
25067,124923,777,2,69,1
26408,124923,777,2,4,0
51223,124923,777,2,69,1
51423,124923,777,2,76,1
72265,124923,777,2,85,1
107846,124923,777,2,4,0
108096,124923,777,2,90,1
3452,124923,777,131,23,0
4874,124923,777,131,12,0
8163,124923,777,131,90,1
50727,124923,777,131,66,1
67928,124923,777,131,90,1
72239,124923,777,131,90,1
75709,124923,777,131,90,1
76090,124923,777,131,90,1
112739,124923,777,131,66,0
124396,124923,777,131,77,1
134176,124923,777,131,76,1
136175,124923,777,131,90,1
139930,124923,777,131,23,1
143240,124923,777,131,90,1
145043,124923,777,131,13,0
8589,124924,777,6,14,0
13988,124924,777,6,90,1
14451,124924,777,6,26,0
14569,124924,777,6,90,1
20874,124924,777,6,63,1
24334,124924,777,6,90,1
37776,124924,777,6,90,1
49759,124924,777,6,88,1
50842,124924,777,6,90,1
69595,124924,777,6,75,1
76104,124924,777,6,90,1
76353,124924,777,6,90,1
109117,124924,777,6,63,1
138981,124924,777,6,26,0
147312,124924,777,6,2,0
3955,124924,777,43,90,1
6451,124924,777,43,90,1
10539,124924,777,43,80,1
15139,124924,777,43,32,0
19831,124924,777,43,45,0
31442,124924,777,43,9,0
50460,124924,777,43,57,1
63851,124924,777,43,70,1
64282,124924,777,43,90,1
68593,124924,777,43,31,0
74960,124924,777,43,19,0
74964,124924,777,43,45,1
75735,124924,777,43,58,1
124531,124924,777,43,90,1
127393,124924,777,43,90,1
128456,124924,777,43,90,1
4499,124925,777,11,1,0
4505,124925,777,11,26,0
5067,124925,777,11,90,1
14805,124925,777,11,90,1
16431,124925,777,11,90,1
22857,124925,777,11,90,1
26335,124925,777,11,81,1
54156,124925,777,11,63,1
65970,124925,777,11,90,1
67178,124925,777,11,90,1
67849,124925,777,11,63,1
68150,124925,777,11,8,0
76204,124925,777,11,90,1
112948,124925,777,11,90,1
126943,124925,777,11,26,0
4717,124925,777,34,90,1
4880,124925,777,34,45,1
4985,124925,777,34,90,1
6712,124925,777,34,45,0
11071,124925,777,34,73,1
13961,124925,777,34,81,1
14445,124925,777,34,73,1
14656,124925,777,34,90,1
16044,124925,777,34,45,1
21614,124925,777,34,90,1
23793,124925,777,34,90,1
26151,124925,777,34,90,1
53063,124925,777,34,45,0
121610,124925,777,34,8,0
128976,124925,777,34,16,0
144894,124925,777,34,17,0
13549,124926,777,4,90,1
14538,124926,777,4,90,1
14575,124926,777,4,90,1
21998,124926,777,4,45,0
27277,124926,777,4,90,1
49293,124926,777,4,29,0
51813,124926,777,4,60,1
53612,124926,777,4,45,1
63741,124926,777,4,90,1
68583,124926,777,4,60,1
68827,124926,777,4,45,0
68987,124926,777,4,29,0
72371,124926,777,4,90,1
130068,124926,777,4,13,0
133245,124926,777,4,76,1
304474,124926,777,4,45,1
9576,124926,777,9,85,1
13515,124926,777,9,3,0
13796,124926,777,9,90,1
14608,124926,777,9,86,1
14807,124926,777,9,66,1
19731,124926,777,9,90,1
33124,124926,777,9,90,1
33162,124926,777,9,23,0
35718,124926,777,9,1,0
50151,124926,777,9,90,1
50643,124926,777,9,4,0
63634,124926,777,9,90,1
75543,124926,777,9,90,1
115255,124926,777,9,23,0
116888,124926,777,9,90,1
126426,124926,777,9,66,1
5140,124927,777,10,90,1
5178,124927,777,10,45,0
10458,124927,777,10,85,1
10651,124927,777,10,64,1
15802,124927,777,10,4,0
20559,124927,777,10,90,1
21737,124927,777,10,85,1
23593,124927,777,10,90,1
23815,124927,777,10,25,0
32894,124927,777,10,45,1
33231,124927,777,10,90,1
49909,124927,777,10,90,1
63633,124927,777,10,73,1
75382,124927,777,10,90,1
81542,124927,777,10,16,0
116665,124927,777,10,4,0
10361,124927,777,29,1,0
12136,124927,777,29,90,1
19864,124927,777,29,90,1
25408,124927,777,29,11,0
51199,124927,777,29,90,1
52989,124927,777,29,28,0
63733,124927,777,29,90,1
66659,124927,777,29,90,1
67784,124927,777,29,61,1
75692,124927,777,29,90,1
118633,124927,777,29,90,1
122126,124927,777,29,90,1
124944,124927,777,29,90,1
138104,124927,777,29,79,1
4608,124928,777,12,87,1
5793,124928,777,12,90,1
14580,124928,777,12,12,0
23396,124928,777,12,90,1
24252,124928,777,12,67,1
33245,124928,777,12,90,1
50848,124928,777,12,77,1
51202,124928,777,12,76,1
66360,124928,777,12,90,1
67191,124928,777,12,2,0
67910,124928,777,12,90,1
69176,124928,777,12,90,1
118031,124928,777,12,13,0
118591,124928,777,12,45,0
133114,124928,777,12,45,1
146567,124928,777,12,22,0
5748,124928,777,25,90,1
8454,124928,777,25,86,1
8868,124928,777,25,90,1
13522,124928,777,25,3,0
14164,124928,777,25,90,1
25183,124928,777,25,82,1
32638,124928,777,25,90,1
63656,124928,777,25,90,1
66560,124928,777,25,82,1
119072,124928,777,25,90,1
122005,124928,777,25,90,1
136505,124928,777,25,7,0
140223,124928,777,25,7,0
145347,124928,777,25,90,1
22802,124929,777,21,90,1
24630,124929,777,21,13,0
25892,124929,777,21,90,1
32229,124929,777,21,90,1
49374,124929,777,21,76,1
51185,124929,777,21,76,1
51364,124929,777,21,86,1
66635,124929,777,21,90,1
69274,124929,777,21,13,0
71923,124929,777,21,90,1
76614,124929,777,21,13,0
117318,124929,777,21,86,1
117596,124929,777,21,3,0
118579,124929,777,21,3,0
126824,124929,777,21,90,1
133603,124929,777,21,76,1
5220,124929,777,23,1,0
8707,124929,777,23,90,1
9662,124929,777,23,65,1
13703,124929,777,23,90,1
14716,124929,777,23,65,1
20607,124929,777,23,90,1
23747,124929,777,23,24,0
49259,124929,777,23,24,0
49495,124929,777,23,90,1
